game_pk,game_date,home_team,away_team,home_moneyline,away_moneyline,source_url
824593,2026-05-30,Chicago White Sox,Detroit Tigers,-106,-113,https://fantasydata.com/mlb/chicago-white-sox-odds
824833,2026-05-30,Baltimore Orioles,Toronto Blue Jays,106,-126,https://fantasydata.com/mlb/baltimore-orioles-odds
825000,2026-05-30,Athletics,New York Yankees,131,-155,https://fantasydata.com/mlb/athletics-odds
822729,2026-05-31,Washington Nationals,San Diego Padres,-105,-113,https://fantasydata.com/mlb/san-diego-padres-odds
822895,2026-05-31,Texas Rangers,Kansas City Royals,-112,-106,https://fantasydata.com/mlb/kansas-city-royals-odds
822976,2026-05-31,Tampa Bay Rays,Los Angeles Angels,-209,174,https://fantasydata.com/mlb/los-angeles-angels-odds
823053,2026-05-31,St. Louis Cardinals,Chicago Cubs,-116,-102,https://fantasydata.com/mlb/chicago-cubs-odds
823133,2026-05-31,Seattle Mariners,Arizona Diamondbacks,-147,123,https://fantasydata.com/mlb/arizona-diamondbacks-odds
823373,2026-05-31,Pittsburgh Pirates,Minnesota Twins,-166,139,https://fantasydata.com/mlb/minnesota-twins-odds
823621,2026-05-31,New York Mets,Miami Marlins,-157,131,https://fantasydata.com/mlb/miami-marlins-odds
823944,2026-05-31,Los Angeles Dodgers,Philadelphia Phillies,-240,198,https://fantasydata.com/mlb/los-angeles-dodgers-odds
824187,2026-05-31,Houston Astros,Milwaukee Brewers,164,-197,https://fantasydata.com/mlb/houston-astros-odds
824354,2026-05-31,Colorado Rockies,San Francisco Giants,-105,-114,https://fantasydata.com/mlb/colorado-rockies-odds
824430,2026-05-31,Cleveland Guardians,Boston Red Sox,-114,-105,https://fantasydata.com/mlb/boston-red-sox-odds
824512,2026-05-31,Cincinnati Reds,Atlanta Braves,105,-125,https://fantasydata.com/mlb/atlanta-braves-odds
824592,2026-05-31,Chicago White Sox,Detroit Tigers,-134,112,https://fantasydata.com/mlb/chicago-white-sox-odds
824832,2026-05-31,Baltimore Orioles,Toronto Blue Jays,-134,114,https://fantasydata.com/mlb/baltimore-orioles-odds
825001,2026-05-31,Athletics,New York Yankees,147,-176,https://fantasydata.com/mlb/athletics-odds
822730,2026-06-01,Washington Nationals,Miami Marlins,-146,123,https://fantasydata.com/mlb/miami-marlins-odds
822974,2026-06-01,Tampa Bay Rays,Detroit Tigers,-162,136,https://fantasydata.com/mlb/detroit-tigers-odds
823050,2026-06-01,St. Louis Cardinals,Texas Rangers,109,-129,https://fantasydata.com/mlb/st-louis-cardinals-odds
823131,2026-06-01,Seattle Mariners,New York Mets,-129,109,https://fantasydata.com/mlb/new-york-mets-odds
823702,2026-06-01,Minnesota Twins,Chicago White Sox,-144,122,https://fantasydata.com/mlb/chicago-white-sox-odds
823781,2026-06-01,Milwaukee Brewers,San Francisco Giants,-165,139,https://fantasydata.com/mlb/milwaukee-brewers-odds
824027,2026-06-01,Los Angeles Angels,Colorado Rockies,-203,171,https://fantasydata.com/mlb/colorado-rockies-odds
824510,2026-06-01,Cincinnati Reds,Kansas City Royals,-131,108,https://fantasydata.com/mlb/cincinnati-reds-odds
825078,2026-06-01,Arizona Diamondbacks,Los Angeles Dodgers,140,-167,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822728,2026-06-02,Washington Nationals,Miami Marlins,-119,100,https://fantasydata.com/mlb/miami-marlins-odds
822971,2026-06-02,Tampa Bay Rays,Detroit Tigers,-147,124,https://fantasydata.com/mlb/detroit-tigers-odds
823052,2026-06-02,St. Louis Cardinals,Texas Rangers,-108,-110,https://fantasydata.com/mlb/st-louis-cardinals-odds
823129,2026-06-02,Seattle Mariners,New York Mets,-152,129,https://fantasydata.com/mlb/new-york-mets-odds
823460,2026-06-02,Philadelphia Phillies,San Diego Padres,-155,130,https://fantasydata.com/mlb/philadelphia-phillies-odds
823541,2026-06-02,New York Yankees,Cleveland Guardians,-208,173,https://fantasydata.com/mlb/cleveland-guardians-odds
823700,2026-06-02,Minnesota Twins,Chicago White Sox,104,-124,https://fantasydata.com/mlb/chicago-white-sox-odds
823782,2026-06-02,Milwaukee Brewers,San Francisco Giants,-267,220,https://fantasydata.com/mlb/milwaukee-brewers-odds
824026,2026-06-02,Los Angeles Angels,Colorado Rockies,-163,137,https://fantasydata.com/mlb/colorado-rockies-odds
824189,2026-06-02,Houston Astros,Pittsburgh Pirates,-114,-104,https://fantasydata.com/mlb/houston-astros-odds
824511,2026-06-02,Cincinnati Reds,Kansas City Royals,-127,106,https://fantasydata.com/mlb/cincinnati-reds-odds
824675,2026-06-02,Chicago Cubs,Athletics,-128,108,https://fantasydata.com/mlb/athletics-odds
824754,2026-06-02,Boston Red Sox,Baltimore Orioles,-137,116,https://fantasydata.com/mlb/baltimore-orioles-odds
824918,2026-06-02,Atlanta Braves,Toronto Blue Jays,-118,-102,https://fantasydata.com/mlb/atlanta-braves-odds
825079,2026-06-02,Arizona Diamondbacks,Los Angeles Dodgers,100,-118,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822727,2026-06-03,Washington Nationals,Miami Marlins,-105,-114,https://fantasydata.com/mlb/miami-marlins-odds
822973,2026-06-03,Tampa Bay Rays,Detroit Tigers,-142,120,https://fantasydata.com/mlb/detroit-tigers-odds
823051,2026-06-03,St. Louis Cardinals,Texas Rangers,-113,-105,https://fantasydata.com/mlb/st-louis-cardinals-odds
823130,2026-06-03,Seattle Mariners,New York Mets,-143,121,https://fantasydata.com/mlb/new-york-mets-odds
823456,2026-06-03,Philadelphia Phillies,San Diego Padres,-230,192,https://fantasydata.com/mlb/philadelphia-phillies-odds
823540,2026-06-03,New York Yankees,Cleveland Guardians,-136,115,https://fantasydata.com/mlb/cleveland-guardians-odds
823701,2026-06-03,Minnesota Twins,Chicago White Sox,-147,124,https://fantasydata.com/mlb/chicago-white-sox-odds
823780,2026-06-03,Milwaukee Brewers,San Francisco Giants,-138,117,https://fantasydata.com/mlb/milwaukee-brewers-odds
824024,2026-06-03,Los Angeles Angels,Colorado Rockies,-149,123,https://fantasydata.com/mlb/colorado-rockies-odds
824188,2026-06-03,Houston Astros,Pittsburgh Pirates,120,-143,https://fantasydata.com/mlb/houston-astros-odds
824509,2026-06-03,Cincinnati Reds,Kansas City Royals,-161,135,https://fantasydata.com/mlb/cincinnati-reds-odds
824671,2026-06-03,Chicago Cubs,Athletics,-135,115,https://fantasydata.com/mlb/athletics-odds
824755,2026-06-03,Boston Red Sox,Baltimore Orioles,-153,128,https://fantasydata.com/mlb/baltimore-orioles-odds
824917,2026-06-03,Atlanta Braves,Toronto Blue Jays,-151,127,https://fantasydata.com/mlb/atlanta-braves-odds
825077,2026-06-03,Arizona Diamondbacks,Los Angeles Dodgers,178,-211,https://fantasydata.com/mlb/arizona-diamondbacks-odds
823457,2026-06-04,Philadelphia Phillies,San Diego Padres,-215,179,https://fantasydata.com/mlb/philadelphia-phillies-odds
823542,2026-06-04,New York Yankees,Cleveland Guardians,-169,140,https://fantasydata.com/mlb/cleveland-guardians-odds
823698,2026-06-04,Minnesota Twins,Kansas City Royals,-104,-115,https://fantasydata.com/mlb/kansas-city-royals-odds
823779,2026-06-04,Milwaukee Brewers,San Francisco Giants,-194,162,https://fantasydata.com/mlb/milwaukee-brewers-odds
824185,2026-06-04,Houston Astros,Pittsburgh Pirates,-114,-103,https://fantasydata.com/mlb/houston-astros-odds
824672,2026-06-04,Chicago Cubs,Athletics,-143,120,https://fantasydata.com/mlb/athletics-odds
824753,2026-06-04,Boston Red Sox,Baltimore Orioles,-119,100,https://fantasydata.com/mlb/baltimore-orioles-odds
824919,2026-06-04,Atlanta Braves,Toronto Blue Jays,-260,213,https://fantasydata.com/mlb/atlanta-braves-odds
825076,2026-06-04,Arizona Diamondbacks,Los Angeles Dodgers,116,-138,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822810,2026-06-05,Toronto Blue Jays,Baltimore Orioles,-147,123,https://fantasydata.com/mlb/baltimore-orioles-odds
822892,2026-06-05,Texas Rangers,Cleveland Guardians,108,-128,https://fantasydata.com/mlb/cleveland-guardians-odds
823049,2026-06-05,St. Louis Cardinals,Cincinnati Reds,-144,121,https://fantasydata.com/mlb/cincinnati-reds-odds
823293,2026-06-05,San Diego Padres,New York Mets,-131,110,https://fantasydata.com/mlb/new-york-mets-odds
823455,2026-06-05,Philadelphia Phillies,Chicago White Sox,-191,159,https://fantasydata.com/mlb/chicago-white-sox-odds
823538,2026-06-05,New York Yankees,Boston Red Sox,-145,121,https://fantasydata.com/mlb/boston-red-sox-odds
823699,2026-06-05,Minnesota Twins,Kansas City Royals,-117,-101,https://fantasydata.com/mlb/kansas-city-royals-odds
823860,2026-06-05,Miami Marlins,Tampa Bay Rays,112,-132,https://fantasydata.com/mlb/miami-marlins-odds
823943,2026-06-05,Los Angeles Dodgers,Los Angeles Angels,-207,173,https://fantasydata.com/mlb/los-angeles-angels-odds
824186,2026-06-05,Houston Astros,Athletics,-110,-109,https://fantasydata.com/mlb/athletics-odds
824271,2026-06-05,Detroit Tigers,Seattle Mariners,105,-123,https://fantasydata.com/mlb/detroit-tigers-odds
824350,2026-06-05,Colorado Rockies,Milwaukee Brewers,131,-155,https://fantasydata.com/mlb/colorado-rockies-odds
824673,2026-06-05,Chicago Cubs,San Francisco Giants,-173,144,https://fantasydata.com/mlb/chicago-cubs-odds
824914,2026-06-05,Atlanta Braves,Pittsburgh Pirates,-148,124,https://fantasydata.com/mlb/atlanta-braves-odds
825073,2026-06-05,Arizona Diamondbacks,Washington Nationals,-132,111,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822808,2026-06-06,Toronto Blue Jays,Baltimore Orioles,-114,-105,https://fantasydata.com/mlb/baltimore-orioles-odds
822891,2026-06-06,Texas Rangers,Cleveland Guardians,-121,102,https://fantasydata.com/mlb/cleveland-guardians-odds
823048,2026-06-06,St. Louis Cardinals,Cincinnati Reds,-124,105,https://fantasydata.com/mlb/cincinnati-reds-odds
823292,2026-06-06,San Diego Padres,New York Mets,106,-125,https://fantasydata.com/mlb/new-york-mets-odds
823454,2026-06-06,Philadelphia Phillies,Chicago White Sox,-140,118,https://fantasydata.com/mlb/chicago-white-sox-odds
823697,2026-06-06,Minnesota Twins,Kansas City Royals,-144,121,https://fantasydata.com/mlb/kansas-city-royals-odds
823859,2026-06-06,Miami Marlins,Tampa Bay Rays,111,-132,https://fantasydata.com/mlb/miami-marlins-odds
823942,2026-06-06,Los Angeles Dodgers,Los Angeles Angels,-362,287,https://fantasydata.com/mlb/los-angeles-angels-odds
824184,2026-06-06,Houston Astros,Athletics,-127,107,https://fantasydata.com/mlb/athletics-odds
824269,2026-06-06,Detroit Tigers,Seattle Mariners,108,-128,https://fantasydata.com/mlb/detroit-tigers-odds
824351,2026-06-06,Colorado Rockies,Milwaukee Brewers,246,-307,https://fantasydata.com/mlb/colorado-rockies-odds
824669,2026-06-06,Chicago Cubs,San Francisco Giants,-152,127,https://fantasydata.com/mlb/chicago-cubs-odds
824915,2026-06-06,Atlanta Braves,Pittsburgh Pirates,-113,-105,https://fantasydata.com/mlb/atlanta-braves-odds
825075,2026-06-06,Arizona Diamondbacks,Washington Nationals,-159,134,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822807,2026-06-07,Toronto Blue Jays,Baltimore Orioles,-138,116,https://fantasydata.com/mlb/baltimore-orioles-odds
822890,2026-06-07,Texas Rangers,Cleveland Guardians,-143,121,https://fantasydata.com/mlb/cleveland-guardians-odds
823047,2026-06-07,St. Louis Cardinals,Cincinnati Reds,-155,130,https://fantasydata.com/mlb/cincinnati-reds-odds
823291,2026-06-07,San Diego Padres,New York Mets,-105,-114,https://fantasydata.com/mlb/new-york-mets-odds
823453,2026-06-07,Philadelphia Phillies,Chicago White Sox,-170,142,https://fantasydata.com/mlb/chicago-white-sox-odds
823537,2026-06-07,New York Yankees,Boston Red Sox,-150,125,https://fantasydata.com/mlb/boston-red-sox-odds
823696,2026-06-07,Minnesota Twins,Kansas City Royals,100,-120,https://fantasydata.com/mlb/kansas-city-royals-odds
823857,2026-06-07,Miami Marlins,Tampa Bay Rays,-108,-111,https://fantasydata.com/mlb/miami-marlins-odds
823941,2026-06-07,Los Angeles Dodgers,Los Angeles Angels,-255,212,https://fantasydata.com/mlb/los-angeles-angels-odds
824183,2026-06-07,Houston Astros,Athletics,-110,-108,https://fantasydata.com/mlb/athletics-odds
824268,2026-06-07,Detroit Tigers,Seattle Mariners,-122,103,https://fantasydata.com/mlb/detroit-tigers-odds
824349,2026-06-07,Colorado Rockies,Milwaukee Brewers,158,-188,https://fantasydata.com/mlb/colorado-rockies-odds
824670,2026-06-07,Chicago Cubs,San Francisco Giants,-125,105,https://fantasydata.com/mlb/chicago-cubs-odds
824916,2026-06-07,Atlanta Braves,Pittsburgh Pirates,-150,126,https://fantasydata.com/mlb/atlanta-braves-odds
825074,2026-06-07,Arizona Diamondbacks,Washington Nationals,-134,113,https://fantasydata.com/mlb/arizona-diamondbacks-odds
822806,2026-06-08,Toronto Blue Jays,Philadelphia Phillies,153,-182,https://fantasydata.com/mlb/philadelphia-phillies-odds
822972,2026-06-08,Tampa Bay Rays,Boston Red Sox,-108,-110,https://fantasydata.com/mlb/boston-red-sox-odds
823218,2026-06-08,San Francisco Giants,Washington Nationals,-152,128,https://fantasydata.com/mlb/san-francisco-giants-odds
823289,2026-06-08,San Diego Padres,Cincinnati Reds,-138,116,https://fantasydata.com/mlb/cincinnati-reds-odds
824025,2026-06-08,Los Angeles Angels,Houston Astros,109,-130,https://fantasydata.com/mlb/houston-astros-odds
824427,2026-06-08,Cleveland Guardians,New York Yankees,-127,107,https://fantasydata.com/mlb/cleveland-guardians-odds
824829,2026-06-08,Baltimore Orioles,Seattle Mariners,105,-124,https://fantasydata.com/mlb/baltimore-orioles-odds
824998,2026-06-08,Athletics,Milwaukee Brewers,130,-154,https://fantasydata.com/mlb/athletics-odds
822805,2026-06-09,Toronto Blue Jays,Philadelphia Phillies,-107,-111,https://fantasydata.com/mlb/philadelphia-phillies-odds
822969,2026-06-09,Tampa Bay Rays,Boston Red Sox,102,-121,https://fantasydata.com/mlb/boston-red-sox-odds
823214,2026-06-09,San Francisco Giants,Washington Nationals,-109,-108,https://fantasydata.com/mlb/san-francisco-giants-odds
823290,2026-06-09,San Diego Padres,Cincinnati Reds,114,-135,https://fantasydata.com/mlb/cincinnati-reds-odds
823374,2026-06-09,Pittsburgh Pirates,Los Angeles Dodgers,-116,-102,https://fantasydata.com/mlb/los-angeles-dodgers-odds
823620,2026-06-09,New York Mets,St. Louis Cardinals,-132,111,https://fantasydata.com/mlb/new-york-mets-odds
823858,2026-06-09,Miami Marlins,Arizona Diamondbacks,-143,120,https://fantasydata.com/mlb/arizona-diamondbacks-odds
824023,2026-06-09,Los Angeles Angels,Houston Astros,104,-124,https://fantasydata.com/mlb/houston-astros-odds
824105,2026-06-09,Kansas City Royals,Texas Rangers,105,-125,https://fantasydata.com/mlb/kansas-city-royals-odds
824267,2026-06-09,Detroit Tigers,Minnesota Twins,-127,106,https://fantasydata.com/mlb/detroit-tigers-odds
824347,2026-06-09,Colorado Rockies,Chicago Cubs,135,-162,https://fantasydata.com/mlb/chicago-cubs-odds
824429,2026-06-09,Cleveland Guardians,New York Yankees,102,-121,https://fantasydata.com/mlb/cleveland-guardians-odds
824591,2026-06-09,Chicago White Sox,Atlanta Braves,134,-159,https://fantasydata.com/mlb/atlanta-braves-odds
824830,2026-06-09,Baltimore Orioles,Seattle Mariners,103,-122,https://fantasydata.com/mlb/baltimore-orioles-odds
824999,2026-06-09,Athletics,Milwaukee Brewers,-110,-108,https://fantasydata.com/mlb/athletics-odds
822804,2026-06-10,Toronto Blue Jays,Philadelphia Phillies,114,-136,https://fantasydata.com/mlb/philadelphia-phillies-odds
822970,2026-06-10,Tampa Bay Rays,Boston Red Sox,-162,135,https://fantasydata.com/mlb/boston-red-sox-odds
823215,2026-06-10,San Francisco Giants,Washington Nationals,-110,-108,https://fantasydata.com/mlb/san-francisco-giants-odds
823287,2026-06-10,San Diego Padres,Cincinnati Reds,-165,138,https://fantasydata.com/mlb/cincinnati-reds-odds
823372,2026-06-10,Pittsburgh Pirates,Los Angeles Dodgers,177,-214,https://fantasydata.com/mlb/los-angeles-dodgers-odds
